I
1130 Generated by WorldEditor 2.0.0r4

1      5 0 0 EKTD Toender
1302 city Tønder
1302 country Denmark
1302 datum_lat 54.929625
1302 datum_lon 8.840316667
1302 faa_code 
1302 iata_code 
1302 icao_code EKTD
1302 region_code EK
1302 state South Denmark
1302 transition_alt 
1302 transition_level 
100 29.87 3 0 0.00 0 2 0 12  54.93129963  008.83433440    0    0 2 0 0 1 30  54.92790718  008.84634910    0    0 2 0 0 1
110 3 0.00 206.0000 New Taxiway 1
111  54.93188827  008.83398380
112  54.93189024  008.83387418  54.93187964  008.83382014
111  54.93183395  008.83375626
111  54.93128368  008.83334555
112  54.93114723  008.83335298  54.93107185  008.83339125
111  54.93106625  008.83342260
111  54.92799974  008.84424446
111  54.92766591  008.84395789
111  54.92759409  008.84395886
111  54.92738848  008.84397491
111  54.92735885  008.84397722
111  54.92729824  008.84419344
111  54.92783746  008.84463026
111  54.92781824  008.84470274
111  54.92735986  008.84434461
111  54.92731339  008.84434110
111  54.92709723  008.84455203
111  54.92704168  008.84457137
111  54.92698411  008.84456786
111  54.92705651  008.84500370
111  54.92703934  008.84524452
111  54.92695467  008.84528945
111  54.92687019  008.84533315
111  54.92700417  008.84607167
112  54.92710940  008.84622315  54.92713566  008.84636377
111  54.92713061  008.84672588
111  54.92720131  008.84705284
113  54.92816091  008.84719395
110 3 0.00 0.0000 New Taxiway 2
111  54.92724661  008.84426950
111  54.92704950  008.84410105
112  54.92695761  008.84434641  54.92699479  008.84453562
113  54.92710842  008.84443552
111  54.92705869  008.84441562
111  54.92698377  008.84435763
111  54.92701710  008.84422725
113  54.92709202  008.84428525
110 1 0.00 0.0000 New Taxiway 3
111  54.92735885  008.84397722
111  54.92734941  008.84390985
111  54.92695783  008.84357769
111  54.92691566  008.84373060
111  54.92689726  008.84379734
111  54.92688787  008.84383140
111  54.92680167  008.84399503
111  54.92677103  008.84411841
111  54.92689116  008.84420839
111  54.92683298  008.84448471
111  54.92692722  008.84455273
111  54.92695904  008.84473362
111  54.92686632  008.84478424
111  54.92695467  008.84528945
111  54.92703934  008.84524452
111  54.92705651  008.84500370
111  54.92698411  008.84456786
111  54.92704168  008.84457137
111  54.92709723  008.84455203
111  54.92731339  008.84434110
111  54.92735986  008.84434461
111  54.92781824  008.84470274
111  54.92783746  008.84463026
113  54.92729824  008.84419344
111  54.92710842  008.84443552
112  54.92695761  008.84434641  54.92692043  008.84415720
111  54.92704950  008.84410105
113  54.92724661  008.84426950
111  54.92697191  008.84480934
111  54.92699915  008.84495725
111  54.92695697  008.84498123
113  54.92692920  008.84483296
111  54.92700115  008.84522889
111  54.92697464  008.84507129
113  54.92701945  008.84504493
111  54.92721618  008.84394143
111  54.92718602  008.84404739
111  54.92717430  008.84403778
113  54.92720451  008.84393128
130 Airport Boundary 3
111  54.92799296  008.84410678
111  54.92647846  008.84287830
111  54.92649206  008.84349583
111  54.92717931  008.84711638
111  54.92818147  008.84730176
111  54.93207839  008.83373403
111  54.93126557  008.83318527
113  54.93095178  008.83317555
120 Linear Feature 8
111  54.92709202  008.84428525 20
111  54.92701710  008.84422725 20
111  54.92698377  008.84435763 20
113  54.92705869  008.84441562 20
1300  54.92717637  008.84557859  63.43 tie_down turboprops|props|helos Hangar 1
1301 A general_aviation 
1300  54.92699588  008.84473821 255.55 tie_down turboprops|props|helos Hanger 2
1301 A general_aviation 
1300  54.92691592  008.84441944  21.30 tie_down turboprops|props|helos Fuel station
1301 A general_aviation 
1300  54.92709661  008.84395535  63.43 tie_down turboprops|props|helos Apron
1301 A general_aviation 
18  54.92724762  008.84695128 1 BCN
19  54.92757372  008.84397325 1 WS
1051 122500 Toender Radio
1055 127475 Skrydstrup Approach
1200 
1201  54.92714115  008.84409836 both 0 _stop
1201  54.92790097  008.84510602 both 1 _stop
1201  54.92798897  008.84479393 both 2 _stop
1201  54.92790733  008.84634947 both 3 N_stop
1201  54.93129958  008.83433456 both 4 N_start
1201  54.92828284  008.84501091 both 5 unnamed entity(split)
1201  54.92818472  008.84536857 both 6 unnamed entity(split)
1202 2 0 twoway taxiway_A 
1202 1 2 twoway taxiway_A 
1202 6 1 twoway taxiway_A 
1204 departure 12,30
1204 arrival 12,30
1202 5 2 twoway taxiway_A 
1204 departure 12,30
1204 arrival 12,30
1202 4 5 twoway runway 12/30
1204 departure 12,30
1204 arrival 12,30
1204 ils 12,30
1202 5 6 twoway runway 12/30
1204 departure 12,30
1204 arrival 12,30
1204 ils 12,30
1202 6 3 twoway runway 12/30
1204 departure 12,30
1204 arrival 12,30
1204 ils 12,30
99
